File,Line,Code
"test-mongodb-comprehensive.js",34,"console.log(`✅ ${collName}: ${indexes.length} indexes`);"
"test-mongodb-comprehensive.js",37,"console.log(`    - ${idx.name}: ${keys}${idx.unique ? ' (unique)' : ''}`);"
"test-mongodb-comprehensive.js",40,"console.log(`⚠️  ${collName}: Collection not found`);"
"test-mongodb-comprehensive.js",46,"console.log('\n✍️  Testing CRUD Operations...');"
"test-mongodb-comprehensive.js",57,"console.log(`✅ CREATE: Inserted document with ID ${insertResult.insertedId}`);"
"test-mongodb-comprehensive.js",64,"console.log(`✅ READ: Retrieved document successfully`);"
"test-mongodb-comprehensive.js",74,"console.log(`✅ UPDATE: Updated document successfully`);"
"test-mongodb-comprehensive.js",81,"console.log(`✅ DELETE: Deleted document successfully`);"
"test-mongodb-comprehensive.js",85,"console.log(`✅ CLEANUP: Dropped test collection`);"
"test-mongodb-comprehensive.js",89,"console.log('\n⚡ Testing Query Performance...');"
"test-mongodb-comprehensive.js",99,"console.log(`✅ ${collName}: ${count} documents (${duration}ms)`);"
"test-mongodb-comprehensive.js",105,"console.log(`⚠️  ${collName}: ${err.message}`);"
"test-mongodb-comprehensive.js",111,"console.log('\n💼 Testing Business Logic...');"
"test-mongodb-comprehensive.js",122,"console.log(`⚠️  Found ${duplicates.length} duplicate work order numbers`);"
"test-mongodb-comprehensive.js",123,"duplicates.forEach(d => console.log(`    - ${d._id}: ${d.count} copies`));"
"test-mongodb-comprehensive.js",125,"console.log(`✅ No duplicate work order numbers found`);"
"test-mongodb-comprehensive.js",128,"console.log(`⚠️  Work Orders: ${err.message}`);"
"test-mongodb-comprehensive.js",143,"console.log(`⚠️  Found ${sentWithoutZATCA} SENT invoices without ZATCA status`);"
"test-mongodb-comprehensive.js",145,"console.log(`✅ All SENT invoices have ZATCA status`);"
"test-mongodb-comprehensive.js",148,"console.log(`⚠️  Invoices: ${err.message}`);"
"test-mongodb-comprehensive.js",163,"console.log(`⚠️  Found ${usersWithoutRoles} users without roles`);"
"test-mongodb-comprehensive.js",165,"console.log(`✅ All users have roles assigned`);"
"test-mongodb-comprehensive.js",168,"console.log(`⚠️  Users: ${err.message}`);"
"test-mongodb-comprehensive.js",173,"console.log('\n🔐 Testing Data Integrity...');"
"test-mongodb-comprehensive.js",191,"console.log(`⚠️  Found ${orphanedCount} work orders with invalid customer references`);"
"test-mongodb-comprehensive.js",193,"console.log(`✅ No orphaned customer references in work orders`);"
"test-mongodb-comprehensive.js",196,"console.log(`⚠️  Data Integrity: ${err.message}`);"
"test-mongodb-comprehensive.js",201,"console.log('\n🚀 MONGODB COMPREHENSIVE VERIFICATION\n');"
"test-mongodb-comprehensive.js",202,"console.log('━'.repeat(60));"
"test-mongodb-comprehensive.js",209,"console.log(`📍 Connection String: ${MONGODB_URI.replace(/\/\/[^:]+:[^@]+@/, '//***:***@')}`);"
"test-mongodb-comprehensive.js",220,"console.log('\n' + '━'.repeat(60));"
"test-mongodb-comprehensive.js",221,"console.log('\n✅ ALL MONGODB TESTS PASSED!\n');"
"test-mongodb-comprehensive.js",222,"console.log('━'.repeat(60));"
"analyze-comments.js",20,"console.log(`Analyzing ${files.length} files...`);"
"analyze-comments.js",71,"console.log('\n========================================');"
"analyze-comments.js",72,"console.log('COMMENT ANALYSIS REPORT');"
"analyze-comments.js",73,"console.log('========================================\n');"
"analyze-comments.js",75,"console.log(`Total Comments: ${totalComments}`);"
"analyze-comments.js",76,"console.log(`Files Analyzed: ${files.length}\n`);"
"analyze-comments.js",78,"console.log('Breakdown by Type:');"
"analyze-comments.js",79,"console.log(`  TODO:   ${comments.TODO.length}`);"
"analyze-comments.js",80,"console.log(`  FIXME:  ${comments.FIXME.length}`);"
"analyze-comments.js",81,"console.log(`  HACK:   ${comments.HACK.length}`);"
"analyze-comments.js",82,"console.log(`  XXX:    ${comments.XXX.length}`);"
"analyze-comments.js",83,"console.log(`  BUG:    ${comments.BUG.length}`);"
"analyze-comments.js",84,"console.log(`  NOTE:   ${comments.NOTE.length}`);"
"analyze-comments.js",85,"console.log(`  Other:  ${comments.other.length}\n`);"
"analyze-comments.js",89,"console.log(`Actionable Comments: ${actionable}`);"
"analyze-comments.js",90,"console.log(`Documentation Comments: ${comments.NOTE.length + comments.other.length}\n`);"
"analyze-comments.js",113,"console.log('✅ Detailed report saved to: comment-analysis.json\n');"
"analyze-comments.js",117,"console.log('Top 10 Actionable Items:');"
"analyze-comments.js",118,"console.log('------------------------');"
"analyze-comments.js",129,"console.log(`${i + 1}. ${item.file}:${item.line}`);"
"analyze-comments.js",130,"console.log(`   ${item.text.substring(0, 80)}${item.text.length > 80 ? '...' : ''}`);"
"fix-all-unknown-types.js",10,"console.log('🔍 Analyzing all TypeScript errors...\n');"
"fix-all-unknown-types.js",21,"console.log(`Total errors found: ${allErrors.length}\n`);"
"fix-all-unknown-types.js",25,"console.log(`Unknown type errors (TS18046): ${unknownErrors.length}\n`);"
"fix-all-unknown-types.js",38,"console.log(`Files with unknown type errors: ${Object.keys(fileErrors).length}\n`);"
"fix-all-unknown-types.js",61,"console.log(`✅ Fixed ${filePath} (${varNames.size} variables)`);"
"fix-all-unknown-types.js",66,"console.log(`❌ Error processing ${filePath}: ${error.message}`);"
"fix-all-unknown-types.js",70,"console.log(`\n📊 Summary:`);"
"fix-all-unknown-types.js",71,"console.log(`   Files fixed: ${totalFixed}`);"
"fix-all-unknown-types.js",72,"console.log(`   Lines processed: ${totalLinesChanged}`);"
"fix-all-unknown-types.js",75,"console.log('\n🔍 Re-checking TypeScript errors...');"
"fix-all-unknown-types.js",85,"console.log(`\n✨ Results:`);"
"fix-all-unknown-types.js",86,"console.log(`   Total errors: ${allErrors.length} → ${remainingErrors} (fixed ${allErrors.length - remainingErrors})`);"
"fix-all-unknown-types.js",87,"console.log(`   Unknown type errors: ${unknownErrors.length} → ${remainingUnknown} (fixed ${unknownErrors.length - remainingUnknown})`);"
"analyze-system-errors.js",12,"console.log('🔍 بدء تحليل الأخطاء في النظام بأكمله...\n');"
"analyze-system-errors.js",32,"console.log('📂 جمع قائمة الملفات...');"
"analyze-system-errors.js",47,"console.log(`✅ تم العثور على ${files.length} ملف للتحليل\n`);"
"analyze-system-errors.js",173,"console.log('🔎 تحليل الملفات للكشف عن الأخطاء...\n');"
"analyze-system-errors.js",268,"console.log('\n\n');"
"analyze-system-errors.js",269,"console.log('═══════════════════════════════════════════════════════════');"
"analyze-system-errors.js",270,"console.log('📊 تقرير تحليل أخطاء النظام الشامل');"
"analyze-system-errors.js",271,"console.log('═══════════════════════════════════════════════════════════\n');"
"analyze-system-errors.js",273,"console.log('📈 الإحصائيات العامة:');"
"analyze-system-errors.js",274,"console.log(`   إجمالي الملفات المحللة: ${analysis.totalFiles}`);"
"analyze-system-errors.js",275,"console.log(`   الملفات التي تحتوي على أخطاء: ${analysis.filesWithErrors}`);"
"analyze-system-errors.js",276,"console.log(`   إجمالي الأخطاء المكتشفة: ${analysis.totalErrors}\n`);"
"analyze-system-errors.js",278,"console.log('🔴 توزيع الأخطاء حسب الفئة:\n');"
"analyze-system-errors.js",303,"console.log(`   ${arabicName}: ${count} (${percentage}%)`);"
"analyze-system-errors.js",306,"console.log('\n');"
"analyze-system-errors.js",309,"console.log('🔝 أكثر 20 ملف تحتوي على أخطاء:\n');"
"analyze-system-errors.js",316,"console.log(`${index + 1}. ${file.filePath}`);"
"analyze-system-errors.js",317,"console.log(`   عدد الأخطاء: ${file.errorCount} | أنواع مختلفة: ${errorTypes}\n`);"
"analyze-system-errors.js",323,"console.log(`✅ تم حفظ التقرير التفصيلي JSON في: ${jsonPath}\n`);"
"analyze-system-errors.js",329,"console.log(`✅ تم حفظ التقرير المفصل في: ${mdPath}\n`);"
"analyze-system-errors.js",335,"console.log(`✅ تم حفظ تقرير CSV في: ${csvPath}\n`);"
"analyze-system-errors.js",337,"console.log('═══════════════════════════════════════════════════════════');"
"analyze-system-errors.js",338,"console.log('✨ اكتمل التحليل بنجاح!');"
"analyze-system-errors.js",339,"console.log('═══════════════════════════════════════════════════════════\n');"
"batch-fix-unknown.js",9,"console.log('🔧 Batch fixing remaining unknown type errors...\n');"
"batch-fix-unknown.js",20,"console.log(`Found ${errorLines.length} unknown type errors\n`);"
"batch-fix-unknown.js",36,"console.log(`📝 ${filePath} (${count} errors)`);"
"batch-fix-unknown.js",50,"console.log(`   ✅ Fixed\n`);"
"batch-fix-unknown.js",53,"console.log(`   ⚠️  No changes needed\n`);"
"batch-fix-unknown.js",56,"console.log(`   ❌ Error: ${error.message}\n`);"
"batch-fix-unknown.js",60,"console.log(`\n✨ Fixed ${totalFixed} files`);"
"batch-fix-unknown.js",61,"console.log('\n🔍 Checking final error count...');"
"batch-fix-unknown.js",72,"console.log(`\nFinal TypeScript errors: ${finalCount}`);"
"batch-fix-unknown.js",73,"console.log(`Unknown type errors remaining: ${unknownCount}`);"
"batch-fix-unknown.js",75,"console.log('Could not count final errors');"
"test-system-e2e.js",16,"console.log(`✅ ${description}: ${res.statusCode} ${res.statusMessage}`);"
"test-system-e2e.js",21,"console.log(`❌ ${description}: ${err.message}`);"
"test-system-e2e.js",26,"console.log(`⏱️  ${description}: Timeout after 5s`);"
"test-system-e2e.js",36,"console.log('🚀 Starting E2E System Tests...\n');"
"test-system-e2e.js",67,"console.log('\n📊 Test Summary:');"
"test-system-e2e.js",71,"console.log(`✅ Successful: ${successful}/${total} (${Math.round(successful/total*100)}%)`);"
"test-system-e2e.js",74,"console.log('\n❌ Failed Routes:');"
"test-system-e2e.js",76,"console.log(`   ${r.path} - ${r.error || r.status}`);"
"test-system-e2e.js",80,"console.log(`\n🎯 Target: 100% completions - Current: ${Math.round(successful/total*100)}%`);"
"lib/db/index.ts",20,"console.log('📊 Creating indexes for core collections...');"
"lib/db/index.ts",119,"console.log(`  ✓ ${collection}: ${JSON.stringify(indexSpec.key)}`);"
"lib/db/index.ts",135,"console.log(`✅ Index creation complete: ${created} created, ${skipped} already existed`);"
"lib/AutoFixManager.ts",50,"console.log('🔧 Fixing auth API...');"
"lib/AutoFixManager.ts",75,"console.log('🔧 Fixing help API...');"
"lib/AutoFixManager.ts",99,"console.log('🔧 Fixing notifications API...');"
"lib/AutoFixManager.ts",125,"console.log('🔧 Fixing database connection...');"
"lib/AutoFixManager.ts",147,"console.log('🔧 Network offline - waiting for connection...');"
"lib/AutoFixManager.ts",194,"console.log('🔧 Fixing localStorage...');"
"lib/AutoFixManager.ts",224,"console.log('🔧 Fixing session management...');"
"lib/AutoFixManager.ts",247,"console.log(`❌ ${check.name} failed, attempting fix...`);"
"lib/AutoFixManager.ts",293,"console.log('🤖 Auto-fix monitoring started');"
"lib/AutoFixManager.ts",313,"console.log('⏹️ Auto-fix monitoring stopped');"
"lib/AutoFixManager.ts",368,"console.log('🚨 Emergency recovery initiated');"
"lib/database.ts",30,"console.log('✅ MongoDB connection closed gracefully');"
"lib/database.ts",37,"console.log('📡 Received SIGTERM, starting graceful shutdown...');"
"lib/database.ts",43,"console.log('📡 Received SIGINT, starting graceful shutdown...');"
"lib/mongodb-unified.ts",61,"console.log('✅ MongoDB connected successfully');"
"fix-unknown-types.js",12,"console.log('🔍 Analyzing TypeScript errors...');"
"fix-unknown-types.js",16,"console.log(`Found ${errorLines.length} 'unknown' type errors`);"
"fix-unknown-types.js",31,"console.log(`\n📁 Errors found in ${Object.keys(errorsByFile).length} files`);"
"fix-unknown-types.js",75,"console.log(`\n🔧 Processing ${file} (${errors.length} errors)`);"
"fix-unknown-types.js",78,"console.log(`   ✅ Fixed ${file}`);"
"fix-unknown-types.js",83,"console.log(`\n✨ Fixed ${fixedFiles} files`);"
"fix-unknown-types.js",84,"console.log('\n🔍 Re-running TypeScript check...');"
"fix-unknown-types.js",86,"console.log(`Remaining errors: ${newErrors.trim()}`);"
"analyze-pr-comments.js",21,"console.log('🔍 جاري جلب جميع Pull Requests المغلقة والمدمجة...\n');"
"analyze-pr-comments.js",31,"console.log(`✅ تم العثور على ${prs.length} Pull Request\n`);"
"analyze-pr-comments.js",71,"console.log('📊 جاري تحليل التعليقات من كل PR...\n');"
"analyze-pr-comments.js",143,"console.log('\n\n');"
"analyze-pr-comments.js",144,"console.log('═══════════════════════════════════════════════════════════');"
"analyze-pr-comments.js",145,"console.log('📈 تقرير تحليل تعليقات Pull Requests');"
"analyze-pr-comments.js",146,"console.log('═══════════════════════════════════════════════════════════\n');"
"analyze-pr-comments.js",148,"console.log('📊 الإحصائيات العامة:');"
"analyze-pr-comments.js",149,"console.log(`   إجمالي PRs: ${analysis.totalPRs}`);"
"analyze-pr-comments.js",150,"console.log(`   PRs المدمجة: ${analysis.mergedPRs}`);"
"analyze-pr-comments.js",151,"console.log(`   PRs المغلقة (غير مدمجة): ${analysis.closedPRs}`);"
"analyze-pr-comments.js",152,"console.log(`   PRs التي تحتوي على تعليقات: ${analysis.prsWithComments}`);"
"analyze-pr-comments.js",153,"console.log(`   إجمالي التعليقات: ${analysis.totalComments}\n`);"
"analyze-pr-comments.js",155,"console.log('🔴 تصنيف الأخطاء المكتشفة في التعليقات:\n');"
"analyze-pr-comments.js",184,"console.log(`   ${arabicName}: ${count} (${percentage}%)`);"
"analyze-pr-comments.js",188,"console.log(`\n   📌 إجمالي الأخطاء المكتشفة: ${totalErrors}\n`);"
"analyze-pr-comments.js",191,"console.log('🔝 أكثر 10 PRs تحتوي على أخطاء:\n');"
"analyze-pr-comments.js",198,"console.log(`${index + 1}. PR #${pr.number}: ${pr.title}`);"
"analyze-pr-comments.js",199,"console.log(`   الحالة: ${pr.isMerged ? 'مدمج ✅' : 'مغلق ❌'}`);"
"analyze-pr-comments.js",200,"console.log(`   عدد الأخطاء: ${pr.errors.length}`);"
"analyze-pr-comments.js",201,"console.log(`   أنواع الأخطاء: ${[...new Set(pr.errors.map(e => e.category))].join(', ')}\n`);"
"analyze-pr-comments.js",207,"console.log(`\n✅ تم حفظ التقرير التفصيلي في: ${reportPath}\n`);"
"analyze-pr-comments.js",213,"console.log(`✅ تم حفظ التقرير النصي في: ${mdReportPath}\n`);"
"analyze-pr-comments.js",215,"console.log('═══════════════════════════════════════════════════════════');"
"analyze-pr-comments.js",216,"console.log('✨ اكتمل التحليل بنجاح!');"
"analyze-pr-comments.js",217,"console.log('═══════════════════════════════════════════════════════════\n');"
"tests/unit/components/ErrorBoundary.test.tsx",142,"(console.log as ReturnType<typeof vi.fn>).mockRestore?.();"
"tests/unit/models/HelpArticle.test.ts",63,"console.log(JSON.stringify({ branch, hasCreate: !!HelpArticle?.create, hasFindOne: !!HelpArticle?.findOne, schemaInfo }));"
"tests/e2e/database.spec.ts",222,"console.log(`Database query performance: ${responseTime}ms for ${data.items?.length || 0} items`);"
"fix-unknown-smart.js",80,"console.log('🔍 Finding files with unknown type errors...');"
"fix-unknown-smart.js",100,"console.log(`📁 Found ${Object.keys(fileErrors).length} files with unknown type errors\n`);"
"fix-unknown-smart.js",108,"console.log(`🔧 Processing: ${filePath}`);"
"fix-unknown-smart.js",170,"console.log(`   ✅ Fixed ${errors.length} errors`);"
"fix-unknown-smart.js",173,"console.log(`   ❌ Error: ${error.message}`);"
"fix-unknown-smart.js",177,"console.log(`\n✨ Fixed ${totalFixed} files`);"
"fix-unknown-smart.js",178,"console.log('\n🔍 Checking remaining errors...');"
"fix-unknown-smart.js",187,"console.log(`Remaining TypeScript errors: ${errorCount}`);"
"fix-unknown-smart.js",189,"console.log('Could not count remaining errors');"
"public/ui-bootstrap.js",116,"console.log('🚀 UI Bootstrap initialized');"
"public/ui-bootstrap.js",131,"console.log('✅ Sidebar toggle added');"
"public/ui-bootstrap.js",170,"console.log('✅ Footer added');"
"public/ui-bootstrap.js",186,"console.log('✅ Login successful');"
"public/ui-bootstrap.js",196,"console.log('✅ Login form wired');"
"public/ui-bootstrap.js",209,"console.log('🎉 All UI components ready!');"
"public/sw.js",78,"console.log('[SW] Installing service worker with Arabic support');"
"public/sw.js",84,"console.log('[SW] Caching static assets');"
"public/sw.js",89,"console.log('[SW] Caching Arabic fonts');"
"public/sw.js",96,"console.log('[SW] All assets cached successfully');"
"public/sw.js",107,"console.log('[SW] Activating service worker with Arabic support');"
"public/sw.js",123,"console.log('[SW] Deleting old cache:', cacheName);"
"public/sw.js",130,"console.log('[SW] Service worker activated with Arabic support');"
"public/sw.js",232,"console.log('[SW] Network failed, trying cache:', request.url);"
"public/sw.js",366,"console.log('[SW] Could not determine language preference');"
"public/sw.js",544,"console.log('[SW] Arabic content fetch failed:', error);"
"public/sw.js",568,"console.log('[SW] Performing background sync');"
"public/sw.js",581,"console.log('[SW] Background sync failed for:', request.url);"
"public/sw.js",585,"console.log('[SW] Background sync completed');"
"public/sw.js",651,"console.log('[SW] Network connection restored - Saudi optimized');"
"public/sw.js",657,"console.log('[SW] Network connection lost - activating offline mode');"
"public/sw.js",677,"console.log('[SW] Arabic content preload failed for:', url);"
"public/sw.js",682,"console.log('[SW] Service worker with Arabic and Saudi optimizations loaded successfully');"
"public/sw.js",683,"console.log('[SW] RTL support: ✓');"
"public/sw.js",684,"console.log('[SW] Arabic fonts caching: ✓');"
"public/sw.js",685,"console.log('[SW] Saudi network optimizations: ✓');"
"public/sw.js",686,"console.log('[SW] Bilingual push notifications: ✓');"
"public/app.js",12,"console.log('🚀 Fixzit Souq Enterprise Platform Loading...');"
"public/app.js",78,"console.log('✅ Login successful:', this.user.name);"
"public/app.js",99,"console.log('🚪 Logging out...');"
"public/app.js",175,"console.log('📊 Loading dashboard data...');"
"public/app.js",184,"console.log('✅ Dashboard data loaded successfully');"
"public/app.js",335,"console.log(`🔗 Navigating to module: ${module}`);"
"public/app.js",344,"console.log('✅ Fixzit Souq Enterprise Platform Initialized');"
"public/app.js",351,".then(data => console.log('System health check:', data.status))"
"public/app.js",352,".catch(error => console.log('Health check failed:', error));"
"public/js/saudi-mobile-optimizations.js",229,"console.log('Weekend greeting:', greeting);"
"public/js/saudi-mobile-optimizations.js",399,"console.log('Arabic voice navigation available');"
"public/js/hijri-calendar-mobile.js",294,"console.log('Islamic holidays for current year:', holidays);"
"public/prayer-times.js",50,"console.log('Location access denied, using Riyadh as default');"
"public/simple-app.js",2,"console.log('App.js loading...');"
"public/simple-app.js",7,"console.log('Waiting for React...');"
"public/simple-app.js",12,"console.log('React loaded, initializing app...');"
"public/simple-app.js",27,"console.log('App mounted');"
"public/simple-app.js",152,"console.log('App rendered successfully');"
"create-guardrails.js",8,"console.log('Created:', file);"
"create-guardrails.js",11,"console.log('Setting up guardrails...\n');"
"create-guardrails.js",25,"console.log('Updated: package.json\n');"
"create-guardrails.js",29,"write('scripts/dedup/consolidate.ts', '#!/usr/bin/env tsx\nconst DRY = process.argv.includes(\""--dry\"");\nconsole.log(DRY ? \""DRY RUN\"" : \""APPLYING\"""
"create-guardrails.js",30,"write('scripts/ui/ui_freeze_check.ts', '#!/usr/bin/env tsx\nimport fs from \""fs\"";\nif (fs.existsSync(\""app/layout.tsx\"")) console.log(\""OK\"");');"
"create-guardrails.js",32,"write('scripts/i18n/check_language_selector.ts', '#!/usr/bin/env tsx\nconsole.log(\""Language selector OK\"");');"
"create-guardrails.js",48,"console.log('\nAll files created successfully!');"
"tools/wo-scanner.ts",83,"console.log(JSON.stringify(out, null, 2));"
"tools/wo-smoke.ts",16,"console.log(`API Call: ${init.method || 'GET'} ${path}`);"
"tools/wo-smoke.ts",17,"console.log(`Response: ${res.status} - ${txt.substring(0, 200)}...`);"
"tools/wo-smoke.ts",26,"console.log(""🧪 Testing Work Orders API endpoints..."");"
"tools/wo-smoke.ts",30,"console.log(""\n1️⃣ Testing POST /api/work-orders..."");"
"tools/wo-smoke.ts",33,"console.log(""⚠️  Create endpoint not ready yet - this is expected for initial setup"");"
"tools/wo-smoke.ts",36,"console.log(""✅ Create endpoint working"");"
"tools/wo-smoke.ts",39,"console.log(""\n2️⃣ Testing GET /api/work-orders..."");"
"tools/wo-smoke.ts",42,"console.log(""⚠️  List endpoint not ready yet"");"
"tools/wo-smoke.ts",45,"console.log(""✅ List endpoint working"");"
"tools/wo-smoke.ts",48,"console.log(""\n3️⃣ Testing POST /api/work-orders/[id]/assign..."");"
"tools/wo-smoke.ts",51,"console.log(""⚠️  Assign endpoint not ready yet"");"
"tools/wo-smoke.ts",54,"console.log(""✅ Assign endpoint working"");"
"tools/wo-smoke.ts",57,"console.log(""\n4️⃣ Testing POST /api/work-orders/[id]/status..."");"
"tools/wo-smoke.ts",60,"console.log(""⚠️  Status endpoint not ready yet"");"
"tools/wo-smoke.ts",63,"console.log(""✅ Status endpoint working"");"
"tools/wo-smoke.ts",69,"console.log(""\n🎉 Work Orders API structure is in place!"");"
"tools/wo-smoke.ts",70,"console.log(""📋 Next steps:"");"
"tools/wo-smoke.ts",71,"console.log(""   1. Set up MongoDB connection (MONGODB_URI)"");"
"tools/wo-smoke.ts",72,"console.log(""   2. Install dependencies if needed"");"
"tools/wo-smoke.ts",73,"console.log(""   3. Start the development server"");"
"tools/wo-smoke.ts",74,"console.log(""   4. Test the full workflow"");"
"test-e2e-comprehensive.js",21,"console.log(`✅ ${name}`);"
"test-e2e-comprehensive.js",64,"console.log(`  📊 Found ${collections.length} collections`);"
"test-e2e-comprehensive.js",93,"console.log('\n🚀 COMPREHENSIVE E2E TEST SUITE\n');"
"test-e2e-comprehensive.js",94,"console.log('━'.repeat(60));"
"test-e2e-comprehensive.js",97,"console.log('\n📊 MONGODB TESTS');"
"test-e2e-comprehensive.js",101,"console.log('\n🌐 PAGE TESTS');"
"test-e2e-comprehensive.js",113,"console.log('\n🔧 API HEALTH TESTS');"
"test-e2e-comprehensive.js",117,"console.log('\n🔐 AUTH API TESTS');"
"test-e2e-comprehensive.js",130,"console.log('\n📋 WORK ORDERS API TESTS');"
"test-e2e-comprehensive.js",134,"console.log('\n✅ VALIDATION TESTS');"
"test-e2e-comprehensive.js",145,"console.log('  ⏭️  Skipping (ATS_ENABLED not true)');"
"test-e2e-comprehensive.js",156,"console.log('\n💼 BUSINESS LOGIC TESTS');"
"test-e2e-comprehensive.js",169,"console.log('\n🚨 ERROR HANDLING TESTS');"
"test-e2e-comprehensive.js",179,"console.log('\n⚡ PERFORMANCE TESTS');"
"test-e2e-comprehensive.js",187,"console.log(`  ⏱️  Load time: ${duration}ms`);"
"test-e2e-comprehensive.js",191,"console.log('\n🔒 SECURITY TESTS');"
"test-e2e-comprehensive.js",200,"console.log('\n' + '━'.repeat(60));"
"test-e2e-comprehensive.js",201,"console.log('\n📊 TEST SUMMARY\n');"
"test-e2e-comprehensive.js",202,"console.log(`✅ Passed: ${passedTests}`);"
"test-e2e-comprehensive.js",203,"console.log(`❌ Failed: ${failedTests}`);"
"test-e2e-comprehensive.js",204,"console.log(`📈 Success Rate: ${((passedTests / (passedTests + failedTests)) * 100).toFixed(1)}%`);"
"test-e2e-comprehensive.js",207,"console.log('\n❌ FAILURES:\n');"
"test-e2e-comprehensive.js",209,"console.log(`  • ${f.test}`);"
"test-e2e-comprehensive.js",210,"console.log(`    ${f.error}`);"
"test-e2e-comprehensive.js",214,"console.log('\n' + '━'.repeat(60));"
"fix_merge_conflicts.js",42,"console.log(`File not found: ${filePath}`);"
"fix_merge_conflicts.js",51,"console.log(`No conflicts found in: ${filePath}`);"
"fix_merge_conflicts.js",60,"console.log(`✅ Fixed conflicts in: ${filePath}`);"
"fix_merge_conflicts.js",68,"console.log('🔧 Fixing merge conflicts...\n');"
"fix_merge_conflicts.js",81,"console.log(`\n📊 Summary:`);"
"fix_merge_conflicts.js",82,"console.log(`✅ Successfully fixed: ${successCount} files`);"
"fix_merge_conflicts.js",83,"console.log(`❌ Errors: ${errorCount} files`);"
"fix_merge_conflicts.js",86,"console.log('\n🎉 All merge conflicts have been resolved!');"
"fix_merge_conflicts.js",88,"console.log('\n⚠️  Some files still need manual attention.');"
"test-auth.js",38,"console.log(`${typeColors[type]}[${timestamp}] ${message}${colors.reset}`);"
"test-auth.js",111,"console.log('Response:', response.data);"
"test-auth.js",126,"console.log('Available providers:', response.data);"
"test-auth.js",164,"console.log('Response:', loginResponse.data);"
"test-auth.js",191,"console.log(colors.bright + '\n' + '='.repeat(60));"
"test-auth.js",192,"console.log('   FIXZIT SOUQ - Authentication Test Suite');"
"test-auth.js",193,"console.log('='.repeat(60) + colors.reset + '\n');"
"test-auth.js",208,"console.log(colors.bright + '\n--- Login Tests ---' + colors.reset);"
"test-auth.js",214,"console.log(colors.bright + '\n' + '='.repeat(60));"
"test-auth.js",215,"console.log('   TEST SUMMARY');"
"test-auth.js",216,"console.log('='.repeat(60) + colors.reset);"
"test-auth.js",217,"console.log(`${colors.green}✓ Passed: ${passed}${colors.reset}`);"
"test-auth.js",218,"console.log(`${colors.red}✗ Failed: ${failed}${colors.reset}`);"
"test-auth.js",219,"console.log(`Total: ${passed + failed}\n`);"
"test_zatca.js",1,"console.log(""Testing ZATCA system...""); const crypto = require(""crypto""); const data = { seller: ""Test Seller"", buyer: ""Test Buyer"", total: 100, vat: "
"test_zatca.js",1,"console.log(""Testing ZATCA system...""); const crypto = require(""crypto""); const data = { seller: ""Test Seller"", buyer: ""Test Buyer"", total: 100, vat: "
"test_zatca.js",1,"console.log(""Testing ZATCA system...""); const crypto = require(""crypto""); const data = { seller: ""Test Seller"", buyer: ""Test Buyer"", total: 100, vat: "
"server/work-orders/wo.service.ts",63,"console.log(`Work order created: ${wo.code} by ${actorId} from ${ip || 'unknown'}`);"
"server/work-orders/wo.service.ts",80,"console.log(`Work order updated: ${updated?.code} by ${actorId} from ${ip || 'unknown'}`);"
"app/api/payments/paytabs/callback/route.ts",76,"console.log('Payment successful', { order: String(cart_id).slice(0,8) + '...' });"
"app/api/support/welcome-email/route.ts",58,"console.log('📧 Welcome Email Request:', {"
"app/api/qa/reconnect/route.ts",35,"console.log('🔄 Database reconnected successfully');"
"app/api/qa/log/route.ts",49,"console.log(`📝 QA Log: ${event}`, data);"
"app/api/careers/apply/route.ts",130,"console.log('🎯 Job Application Received:', {"
"app/api/help/ask/route.ts",330,"console.log(`Metrics: action=${action}, success=${success}, duration=${duration}ms`);"
"app/work-orders/[id]/parts/page.tsx",99,"console.log('Creating PO:', po);"
"app/fm/invoices/page.tsx",246,"console.log('View invoice:', invoice._id);"
"app/fm/invoices/page.tsx",251,"console.log('Download invoice:', invoice._id);"
"app/fm/assets/page.tsx",151,"console.log('View asset:', asset._id);"
"app/fm/assets/page.tsx",156,"console.log('Edit asset:', asset._id);"
"scripts/security-migration.js",130,"// Remove console.log, console.error, console.warn statements"
"scripts/test-server.js",8,"console.log('   ✅ NODE_ENV:', process.env.NODE_ENV || 'not set');"
"scripts/serve-frontend.js",43,"console.log('✅ Fixzit Frontend running on http://localhost:3000');"
"scripts/serve-frontend.js",44,"console.log('🔗 Connecting to Backend API at http://localhost:5000');"
