Category,Type,File,Line,Code
"lintErrors","Console Statement","analyze-imports.js",168,"console.log(`    Import: ${path}`);"
"lintErrors","Console Statement","analyze-imports.js",172,"console.log(`  ... and ${importStats.broken.length - 10} more\n`);"
"lintErrors","Console Statement","analyze-imports.js",175,"console.log('✅ No broken relative imports found\n');"
"lintErrors","Console Statement","analyze-imports.js",178,"console.log('==========================================');"
"lintErrors","Console Statement","analyze-imports.js",179,"console.log('SUMMARY');"
"lintErrors","Console Statement","analyze-imports.js",180,"console.log('==========================================\n');"
"lintErrors","Console Statement","analyze-imports.js",185,"console.log('✅ All imports are accurate and valid!');"
"lintErrors","Console Statement","analyze-imports.js",187,"console.log(`⚠️  Found ${totalIssues} potential issues:`);"
"lintErrors","Console Statement","analyze-imports.js",188,"console.log(`   - ${importStats.missing.length} missing packages`);"
"lintErrors","Console Statement","analyze-imports.js",189,"console.log(`   - ${importStats.broken.length} broken relative imports`);"
"lintErrors","Console Statement","analyze-imports.js",192,"console.log('\n==========================================\n');"
"lintErrors","Console Statement","final-typescript-fix.js",10,"console.log('🚀 FINAL TYPESCRIPT ERROR CLEANUP\n');"
"lintErrors","Console Statement","final-typescript-fix.js",21,"console.log(`📊 Total errors: ${errorLines.length}\n`);"
"lintErrors","Console Statement","final-typescript-fix.js",34,"console.log(`📁 Files with errors: ${Object.keys(fileErrors).length}\n`);"
"lintErrors","Console Statement","final-typescript-fix.js",42,"console.log(`🔧 ${filePath} (${errors.length} errors)`);"
"lintErrors","Console Statement","final-typescript-fix.js",79,"console.log(`   ✅ Applied automatic fixes\n`);"
"lintErrors","Console Statement","final-typescript-fix.js",81,"console.log(`   ⚠️  No automatic fixes available\n`);"
"lintErrors","Console Statement","final-typescript-fix.js",84,"console.log(`   ❌ Error: ${error.message}\n`);"
"lintErrors","Console Statement","final-typescript-fix.js",88,"console.log(`\n${'='.repeat(60)}`);"
"lintErrors","Console Statement","final-typescript-fix.js",89,"console.log(`✨ Fixed ${filesFixed} files automatically\n`);"
"lintErrors","Console Statement","final-typescript-fix.js",92,"console.log('📋 Fixed files:');"
"lintErrors","Console Statement","final-typescript-fix.js",94,"console.log(`   - ${file} (${errors} errors)`);"
"lintErrors","Console Statement","final-typescript-fix.js",96,"console.log();"
"lintErrors","Console Statement","final-typescript-fix.js",100,"console.log('🔍 Running final TypeScript check...\n');"
"lintErrors","Console Statement","final-typescript-fix.js",113,"console.log(`${'='.repeat(60)}`);"
"lintErrors","Console Statement","final-typescript-fix.js",114,"console.log(`📊 FINAL RESULTS:`);"
"lintErrors","Console Statement","final-typescript-fix.js",115,"console.log(`   Before: ${errorLines.length} errors`);"
"lintErrors","Console Statement","final-typescript-fix.js",116,"console.log(`   After:  ${finalErrors} errors`);"
"lintErrors","Console Statement","final-typescript-fix.js",117,"console.log(`   Fixed:  ${improvement} errors (${percentImproved}% improvement)`);"
"lintErrors","Console Statement","final-typescript-fix.js",118,"console.log(`${'='.repeat(60)}\n`);"
"lintErrors","Console Statement","final-typescript-fix.js",121,"console.log('🎉🎉🎉 ZERO TYPESCRIPT ERRORS! PERFECT! 🎉🎉🎉\n');"
"lintErrors","Console Statement","final-typescript-fix.js",123,"console.log('🎯 Almost there! Less than 20 errors remaining!\n');"
"lintErrors","Console Statement","final-typescript-fix.js",125,"console.log('✅ Great progress! Under 50 errors!\n');"
"lintErrors","Console Statement","final-typescript-fix.js",128,"console.log('Could not count final errors\n');"
"lintErrors","Console Statement","analyze-comments.js",20,"console.log(`Analyzing ${files.length} files...`);"
"lintErrors","Console Statement","analyze-comments.js",71,"console.log('\n========================================');"
"lintErrors","Console Statement","analyze-comments.js",72,"console.log('COMMENT ANALYSIS REPORT');"
"lintErrors","Console Statement","analyze-comments.js",73,"console.log('========================================\n');"
"lintErrors","Console Statement","analyze-comments.js",75,"console.log(`Total Comments: ${totalComments}`);"
"lintErrors","Console Statement","analyze-comments.js",76,"console.log(`Files Analyzed: ${files.length}\n`);"
"lintErrors","Console Statement","analyze-comments.js",78,"console.log('Breakdown by Type:');"
"lintErrors","Console Statement","analyze-comments.js",79,"console.log(`  TODO:   ${comments.TODO.length}`);"
"lintErrors","Console Statement","analyze-comments.js",80,"console.log(`  FIXME:  ${comments.FIXME.length}`);"
"lintErrors","Console Statement","analyze-comments.js",81,"console.log(`  HACK:   ${comments.HACK.length}`);"
"lintErrors","Console Statement","analyze-comments.js",82,"console.log(`  XXX:    ${comments.XXX.length}`);"
"lintErrors","Console Statement","analyze-comments.js",83,"console.log(`  BUG:    ${comments.BUG.length}`);"
"lintErrors","Console Statement","analyze-comments.js",84,"console.log(`  NOTE:   ${comments.NOTE.length}`);"
"lintErrors","Console Statement","analyze-comments.js",85,"console.log(`  Other:  ${comments.other.length}\n`);"
"lintErrors","Console Statement","analyze-comments.js",89,"console.log(`Actionable Comments: ${actionable}`);"
"lintErrors","Console Statement","analyze-comments.js",90,"console.log(`Documentation Comments: ${comments.NOTE.length + comments.other.length}\n`);"
"lintErrors","Console Statement","analyze-comments.js",113,"console.log('✅ Detailed report saved to: comment-analysis.json\n');"
"lintErrors","Console Statement","analyze-comments.js",117,"console.log('Top 10 Actionable Items:');"
"lintErrors","Console Statement","analyze-comments.js",118,"console.log('------------------------');"
"lintErrors","Console Statement","analyze-comments.js",129,"console.log(`${i + 1}. ${item.file}:${item.line}`);"
"lintErrors","Console Statement","analyze-comments.js",130,"console.log(`   ${item.text.substring(0, 80)}${item.text.length > 80 ? '...' : ''}`);"
"lintErrors","Console Statement","analyze-system-errors.js",12,"console.log('🔍 Starting comprehensive system error analysis...\n');"
"lintErrors","Console Statement","analyze-system-errors.js",33,"console.log('📂 Collecting file list...');"
"lintErrors","Console Statement","analyze-system-errors.js",48,"console.log(`✅ Found ${files.length} files to analyze\n`);"
"lintErrors","Console Statement","analyze-system-errors.js",174,"console.log('🔎 Analyzing files for errors...\n');"
"lintErrors","Console Statement","analyze-system-errors.js",269,"console.log('\n\n');"
"lintErrors","Console Statement","analyze-system-errors.js",270,"console.log('═══════════════════════════════════════════════════════════');"
"lintErrors","Console Statement","analyze-system-errors.js",271,"console.log('📊 Comprehensive System Error Analysis Report');"
"lintErrors","Console Statement","analyze-system-errors.js",272,"console.log('═══════════════════════════════════════════════════════════\n');"
"lintErrors","Console Statement","analyze-system-errors.js",274,"console.log('📈 Overall Statistics:');"
"lintErrors","Console Statement","analyze-system-errors.js",275,"console.log(`   Total Files Analyzed: ${analysis.totalFiles}`);"
"lintErrors","Console Statement","analyze-system-errors.js",276,"console.log(`   Files With Errors: ${analysis.filesWithErrors}`);"
"lintErrors","Console Statement","analyze-system-errors.js",277,"console.log(`   Total Errors Detected: ${analysis.totalErrors}\n`);"
"lintErrors","Console Statement","analyze-system-errors.js",279,"console.log('🔴 Error Distribution by Category:\n');"
"lintErrors","Console Statement","analyze-system-errors.js",304,"console.log(`   ${name}: ${count} (${percentage}%)`);"
"lintErrors","Console Statement","analyze-system-errors.js",307,"console.log('\n');"
"lintErrors","Console Statement","analyze-system-errors.js",310,"console.log('🔝 Top 20 Files with Most Errors:\n');"
"lintErrors","Console Statement","analyze-system-errors.js",317,"console.log(`${index + 1}. ${file.filePath}`);"
"lintErrors","Console Statement","analyze-system-errors.js",318,"console.log(`   Error Count: ${file.errorCount} | Different Types: ${errorTypes}\n`);"
"lintErrors","Console Statement","analyze-system-errors.js",324,"console.log(`✅ Saved detailed JSON report to: ${jsonPath}\n`);"
"lintErrors","Console Statement","analyze-system-errors.js",330,"console.log(`✅ Saved detailed markdown report to: ${mdPath}\n`);"
"lintErrors","Console Statement","analyze-system-errors.js",336,"console.log(`✅ Saved CSV report to: ${csvPath}\n`);"
"lintErrors","Console Statement","analyze-system-errors.js",338,"console.log('═══════════════════════════════════════════════════════════');"
"lintErrors","Console Statement","analyze-system-errors.js",339,"console.log('✨ Analysis completed successfully!');"
"lintErrors","Console Statement","analyze-system-errors.js",340,"console.log('═══════════════════════════════════════════════════════════\n');"
"lintErrors","Console Statement","analyze-system-errors.js",446,"md += `  - Remove unnecessary \`console.log\` statements\n`;"
"lintErrors","TypeScript Error Suppressed","analyze-system-errors.js",447,"md += `  - Replace \`// @ts-ignore\` with proper type fixes\n`;"
"lintErrors","Console Statement","fix-all-unknown-types.js",10,"console.log('🔍 Analyzing all TypeScript errors...\n');"
"lintErrors","Console Statement","fix-all-unknown-types.js",21,"console.log(`Total errors found: ${allErrors.length}\n`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",25,"console.log(`Unknown type errors (TS18046): ${unknownErrors.length}\n`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",38,"console.log(`Files with unknown type errors: ${Object.keys(fileErrors).length}\n`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",61,"console.log(`✅ Fixed ${filePath} (${varNames.size} variables)`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",66,"console.log(`❌ Error processing ${filePath}: ${error.message}`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",70,"console.log(`\n📊 Summary:`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",71,"console.log(`   Files fixed: ${totalFixed}`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",72,"console.log(`   Lines processed: ${totalLinesChanged}`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",75,"console.log('\n🔍 Re-checking TypeScript errors...');"
"lintErrors","Console Statement","fix-all-unknown-types.js",85,"console.log(`\n✨ Results:`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",86,"console.log(`   Total errors: ${allErrors.length} → ${remainingErrors} (fixed ${allErrors.length - remainingErrors})`);"
"lintErrors","Console Statement","fix-all-unknown-types.js",87,"console.log(`   Unknown type errors: ${unknownErrors.length} → ${remainingUnknown} (fixed ${unknownErrors.length - remainingUnknown})`);"
"lintErrors","Console Statement","fix-unknown-smart.js",80,"console.log('🔍 Finding files with unknown type errors...');"
"lintErrors","Console Statement","fix-unknown-smart.js",100,"console.log(`📁 Found ${Object.keys(fileErrors).length} files with unknown type errors\n`);"
"lintErrors","Console Statement","fix-unknown-smart.js",108,"console.log(`🔧 Processing: ${filePath}`);"
"lintErrors","Console Statement","fix-unknown-smart.js",170,"console.log(`   ✅ Fixed ${errors.length} errors`);"
"lintErrors","Console Statement","fix-unknown-smart.js",173,"console.log(`   ❌ Error: ${error.message}`);"
"lintErrors","Console Statement","fix-unknown-smart.js",177,"console.log(`\n✨ Fixed ${totalFixed} files`);"
"lintErrors","Console Statement","fix-unknown-smart.js",178,"console.log('\n🔍 Checking remaining errors...');"
"lintErrors","Console Statement","fix-unknown-smart.js",187,"console.log(`Remaining TypeScript errors: ${errorCount}`);"
"lintErrors","Console Statement","fix-unknown-smart.js",189,"console.log('Could not count remaining errors');"
"lintErrors","Console Statement","packages/fixzit-souq-server/routes/auth.js",15,"console.log('Connected to MongoDB');"
"lintErrors","Console Statement","packages/fixzit-souq-server/routes/auth.js",66,"console.log('Demo users created in MongoDB');"
"lintErrors","Console Statement","packages/fixzit-souq-server/server.js",125,"console.log(`✅ Fixzit Souq Server running on port ${PORT}`);"
"lintErrors","Console Statement","packages/fixzit-souq-server/server.js",126,"console.log(`   Health check: http://localhost:${PORT}/health`);"
"lintErrors","Console Statement","packages/fixzit-souq-server/server.js",128,"console.log(`   DB: ${db.connected ? 'connected' : 'disconnected'}${db.error ? ' — ' + db.error : ''}`);"
"lintErrors","Expected TypeScript Error","qa/qaPatterns.ts",30,"// @ts-expect-error"
"lintErrors","TypeScript Error Suppressed","qa/qaPatterns.ts",32,"//@ts-ignore"
"lintErrors","Console Statement","qa/consoleHijack.ts",3,"const orig = { error: console.error, warn: console.warn, info: console.info };"
"lintErrors","Console Statement","qa/consoleHijack.ts",3,"const orig = { error: console.error, warn: console.warn, info: console.info };"
"lintErrors","Console Statement","qa/consoleHijack.ts",9,"console.warn  = wrap('warn');"
"lintErrors","Console Statement","qa/consoleHijack.ts",10,"console.info  = wrap('info');"
"lintErrors","Console Statement","qa/consoleHijack.ts",11,"return () => { console.error = orig.error; console.warn = orig.warn; console.info = orig.info; };"
"lintErrors","Console Statement","qa/consoleHijack.ts",11,"return () => { console.error = orig.error; console.warn = orig.warn; console.info = orig.info; };"
"lintErrors","Console Statement","batch-fix-unknown.js",9,"console.log('🔧 Batch fixing remaining unknown type errors...\n');"
